order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-09831,2023-03-29,2023,Q1,3,March,Europe,Italy,Clothing,Shirts,Small Business,3,71.2,213.6,121.05,92.55,43.33
ORD-09832,2024-02-18,2024,Q1,2,February,Latin America,Brazil,Office Supplies,Organizers,Consumer,12,55.36,664.32,439.23,225.09,33.88
ORD-09833,2023-01-12,2023,Q1,1,January,North America,Mexico,Electronics,Laptops,Small Business,8,2117.83,16942.64,11050.65,5891.99,34.78
ORD-09834,2024-01-01,2024,Q1,1,January,Europe,Germany,Electronics,Accessories,Corporate,3,21.26,63.78,44.33,19.45,30.5
ORD-09835,2022-08-19,2022,Q3,8,August,Latin America,Colombia,Electronics,Tablets,Small Business,8,746.29,5970.32,3282.65,2687.67,45.02
ORD-09836,2022-02-17,2022,Q1,2,February,Europe,Italy,Electronics,Smartphones,Consumer,4,840.78,3363.12,1522.6,1840.52,54.73
ORD-09837,2022-05-07,2022,Q2,5,May,North America,Canada,Clothing,Jackets,Small Business,11,363.84,4002.24,2571.03,1431.21,35.76
ORD-09838,2024-01-20,2024,Q1,1,January,Latin America,Argentina,Office Supplies,Notebooks,Home Office,11,11.88,130.68,93.66,37.02,28.33
ORD-09839,2022-06-29,2022,Q2,6,June,North America,Mexico,Electronics,Tablets,Corporate,19,883.43,16785.17,9379.42,7405.75,44.12
ORD-09840,2023-10-09,2023,Q4,10,October,Asia Pacific,Japan,Furniture,Cabinets,Small Business,6,542.74,3256.44,2283.42,973.02,29.88
ORD-09841,2023-12-28,2023,Q4,12,December,North America,Canada,Furniture,Chairs,Corporate,7,636.65,4456.55,3265.55,1191.0,26.72
ORD-09842,2023-08-11,2023,Q3,8,August,Asia Pacific,South Korea,Furniture,Cabinets,Home Office,13,665.63,8653.19,5803.92,2849.27,32.93
ORD-09843,2022-12-18,2022,Q4,12,December,North America,Canada,Clothing,Accessories,Home Office,12,33.07,396.84,231.72,165.12,41.61
ORD-09844,2024-05-05,2024,Q2,5,May,North America,Canada,Clothing,Accessories,Consumer,15,37.16,557.4,395.74,161.66,29.0
ORD-09845,2022-01-18,2022,Q1,1,January,Europe,Italy,Clothing,Shoes,Consumer,17,81.61,1387.37,836.39,550.98,39.71
ORD-09846,2024-01-27,2024,Q1,1,January,North America,Canada,Office Supplies,Notebooks,Small Business,8,8.25,66.0,40.27,25.73,38.98
ORD-09847,2024-12-10,2024,Q4,12,December,Latin America,Brazil,Clothing,Accessories,Corporate,7,72.23,505.61,244.65,260.96,51.61
ORD-09848,2024-06-13,2024,Q2,6,June,North America,Mexico,Office Supplies,Organizers,Small Business,2,26.64,53.28,34.76,18.52,34.76
ORD-09849,2023-11-15,2023,Q4,11,November,Asia Pacific,South Korea,Electronics,Tablets,Small Business,19,688.79,13087.01,6297.53,6789.48,51.88
ORD-09850,2023-01-12,2023,Q1,1,January,Asia Pacific,Japan,Office Supplies,Binders,Home Office,7,15.23,106.61,76.81,29.8,27.95
ORD-09851,2022-08-25,2022,Q3,8,August,Asia Pacific,South Korea,Office Supplies,Organizers,Consumer,5,36.37,181.85,131.34,50.51,27.78
ORD-09852,2022-05-05,2022,Q2,5,May,Asia Pacific,Japan,Electronics,Laptops,Small Business,20,1935.7,38714.0,25159.41,13554.59,35.01
ORD-09853,2022-12-15,2022,Q4,12,December,Europe,Spain,Furniture,Shelving,Home Office,2,308.91,617.82,281.28,336.54,54.47
ORD-09854,2023-02-20,2023,Q1,2,February,Europe,Spain,Furniture,Desks,Small Business,2,733.51,1467.02,978.71,488.31,33.29
ORD-09855,2024-11-06,2024,Q4,11,November,Europe,Italy,Clothing,Pants,Corporate,18,96.77,1741.86,994.1,747.76,42.93
ORD-09856,2023-11-07,2023,Q4,11,November,Latin America,Chile,Office Supplies,Notebooks,Small Business,5,7.08,35.4,23.3,12.1,34.18
ORD-09857,2024-02-17,2024,Q1,2,February,Europe,Spain,Office Supplies,Organizers,Consumer,1,10.6,10.6,7.53,3.07,28.96
ORD-09858,2022-07-07,2022,Q3,7,July,Latin America,Colombia,Office Supplies,Paper,Small Business,12,48.9,586.8,378.77,208.03,35.45
ORD-09859,2022-08-26,2022,Q3,8,August,North America,Canada,Furniture,Lighting,Corporate,4,182.18,728.72,381.56,347.16,47.64
ORD-09860,2023-04-09,2023,Q2,4,April,North America,Mexico,Clothing,Accessories,Corporate,20,43.8,876.0,510.37,365.63,41.74
ORD-09861,2022-04-15,2022,Q2,4,April,Asia Pacific,Australia,Office Supplies,Paper,Home Office,6,31.29,187.74,97.88,89.86,47.86
ORD-09862,2024-05-04,2024,Q2,5,May,Asia Pacific,India,Office Supplies,Notebooks,Small Business,10,33.66,336.6,245.93,90.67,26.94
ORD-09863,2023-10-02,2023,Q4,10,October,Asia Pacific,Japan,Clothing,Pants,Small Business,12,42.87,514.44,289.13,225.31,43.8
ORD-09864,2024-11-16,2024,Q4,11,November,Asia Pacific,China,Furniture,Shelving,Home Office,19,136.86,2600.34,1290.24,1310.1,50.38
ORD-09865,2022-08-06,2022,Q3,8,August,Europe,United Kingdom,Furniture,Chairs,Corporate,9,394.67,3552.03,1808.93,1743.1,49.07
ORD-09866,2023-05-03,2023,Q2,5,May,Europe,Italy,Electronics,Smartphones,Small Business,7,658.78,4611.46,2982.89,1628.57,35.32
ORD-09867,2023-06-09,2023,Q2,6,June,North America,United States,Clothing,Pants,Small Business,3,85.35,256.05,138.67,117.38,45.84
ORD-09868,2024-12-03,2024,Q4,12,December,Latin America,Colombia,Clothing,Pants,Home Office,16,146.05,2336.8,1188.22,1148.58,49.15
ORD-09869,2022-07-15,2022,Q3,7,July,North America,Canada,Office Supplies,Binders,Small Business,3,6.13,18.39,9.31,9.08,49.37
ORD-09870,2024-05-22,2024,Q2,5,May,North America,Mexico,Clothing,Shoes,Corporate,8,194.4,1555.2,972.37,582.83,37.48
ORD-09871,2024-12-29,2024,Q4,12,December,North America,Mexico,Electronics,Accessories,Home Office,2,30.95,61.9,32.27,29.63,47.87
ORD-09872,2023-04-02,2023,Q2,4,April,North America,Canada,Clothing,Shirts,Home Office,13,32.76,425.88,259.88,166.0,38.98
ORD-09873,2023-11-07,2023,Q4,11,November,Europe,France,Clothing,Accessories,Corporate,2,18.02,36.04,26.79,9.25,25.67
ORD-09874,2024-04-20,2024,Q2,4,April,North America,Canada,Office Supplies,Paper,Small Business,13,27.96,363.48,172.44,191.04,52.56
ORD-09875,2023-05-20,2023,Q2,5,May,Asia Pacific,India,Clothing,Pants,Consumer,4,98.16,392.64,228.56,164.08,41.79
ORD-09876,2022-12-15,2022,Q4,12,December,North America,Mexico,Furniture,Chairs,Small Business,2,455.59,911.18,537.43,373.75,41.02
ORD-09877,2024-01-07,2024,Q1,1,January,Europe,United Kingdom,Electronics,Audio,Small Business,18,480.3,8645.4,4446.11,4199.29,48.57
ORD-09878,2023-11-25,2023,Q4,11,November,Asia Pacific,India,Clothing,Pants,Small Business,15,99.69,1495.35,1054.5,440.85,29.48
ORD-09879,2023-03-21,2023,Q1,3,March,Asia Pacific,China,Electronics,Tablets,Corporate,7,397.47,2782.29,1530.52,1251.77,44.99
ORD-09880,2023-12-13,2023,Q4,12,December,Latin America,Colombia,Clothing,Jackets,Small Business,2,164.02,328.04,165.22,162.82,49.63
ORD-09881,2022-03-23,2022,Q1,3,March,Europe,United Kingdom,Office Supplies,Notebooks,Consumer,6,30.06,180.36,119.84,60.52,33.56
ORD-09882,2024-10-02,2024,Q4,10,October,North America,Mexico,Furniture,Shelving,Consumer,5,387.14,1935.7,1439.08,496.62,25.66
ORD-09883,2022-08-19,2022,Q3,8,August,Latin America,Chile,Office Supplies,Organizers,Corporate,17,59.63,1013.71,677.98,335.73,33.12
ORD-09884,2024-03-10,2024,Q1,3,March,Latin America,Chile,Electronics,Tablets,Consumer,14,651.38,9119.32,5627.3,3492.02,38.29
ORD-09885,2022-02-01,2022,Q1,2,February,North America,Canada,Office Supplies,Paper,Consumer,3,33.58,100.74,61.48,39.26,38.97
ORD-09886,2023-07-10,2023,Q3,7,July,Europe,United Kingdom,Furniture,Cabinets,Home Office,1,420.36,420.36,198.36,222.0,52.81
ORD-09887,2023-11-13,2023,Q4,11,November,Europe,Germany,Electronics,Accessories,Home Office,19,35.07,666.33,483.48,182.85,27.44
ORD-09888,2023-07-31,2023,Q3,7,July,Latin America,Argentina,Electronics,Audio,Small Business,11,484.9,5333.9,3617.63,1716.27,32.18
ORD-09889,2022-07-29,2022,Q3,7,July,Latin America,Chile,Clothing,Jackets,Home Office,2,77.66,155.32,75.96,79.36,51.09
ORD-09890,2023-03-05,2023,Q1,3,March,Europe,France,Office Supplies,Organizers,Home Office,15,54.78,821.7,407.77,413.93,50.37
ORD-09891,2024-12-25,2024,Q4,12,December,Europe,Italy,Office Supplies,Organizers,Small Business,4,17.05,68.2,37.59,30.61,44.88
ORD-09892,2024-12-23,2024,Q4,12,December,Asia Pacific,China,Electronics,Tablets,Small Business,18,331.59,5968.62,4048.06,1920.56,32.18
ORD-09893,2024-07-19,2024,Q3,7,July,Asia Pacific,Japan,Office Supplies,Pens,Consumer,13,22.31,290.03,209.41,80.62,27.8
ORD-09894,2022-05-27,2022,Q2,5,May,Latin America,Chile,Clothing,Jackets,Small Business,16,88.38,1414.08,841.51,572.57,40.49
ORD-09895,2023-04-30,2023,Q2,4,April,North America,Mexico,Electronics,Accessories,Consumer,15,44.83,672.45,432.95,239.5,35.62
ORD-09896,2023-07-30,2023,Q3,7,July,Asia Pacific,China,Office Supplies,Paper,Small Business,2,14.88,29.76,15.2,14.56,48.92
ORD-09897,2024-11-10,2024,Q4,11,November,Latin America,Argentina,Furniture,Lighting,Consumer,4,119.77,479.08,327.76,151.32,31.59
ORD-09898,2023-02-21,2023,Q1,2,February,North America,United States,Furniture,Chairs,Corporate,9,790.27,7112.43,4219.11,2893.32,40.68
ORD-09899,2023-08-08,2023,Q3,8,August,Europe,France,Clothing,Shoes,Corporate,11,86.26,948.86,627.21,321.65,33.9
ORD-09900,2023-08-18,2023,Q3,8,August,Europe,Italy,Office Supplies,Paper,Consumer,1,18.73,18.73,12.22,6.51,34.76
ORD-09901,2024-12-02,2024,Q4,12,December,North America,Canada,Office Supplies,Notebooks,Consumer,4,26.4,105.6,76.36,29.24,27.69
ORD-09902,2024-05-15,2024,Q2,5,May,Europe,Spain,Clothing,Pants,Corporate,11,33.5,368.5,233.36,135.14,36.67
ORD-09903,2023-09-03,2023,Q3,9,September,Europe,United Kingdom,Electronics,Tablets,Home Office,6,877.39,5264.34,3853.1,1411.24,26.81
ORD-09904,2022-06-21,2022,Q2,6,June,Asia Pacific,Australia,Electronics,Laptops,Home Office,1,1492.99,1492.99,1056.29,436.7,29.25
ORD-09905,2024-05-02,2024,Q2,5,May,Asia Pacific,India,Office Supplies,Organizers,Home Office,3,35.61,106.83,58.95,47.88,44.82
ORD-09906,2024-02-14,2024,Q1,2,February,North America,Canada,Electronics,Smartphones,Home Office,9,919.75,8277.75,3787.08,4490.67,54.25
ORD-09907,2024-04-08,2024,Q2,4,April,North America,United States,Office Supplies,Pens,Corporate,12,18.94,227.28,165.72,61.56,27.09
ORD-09908,2024-08-20,2024,Q3,8,August,Asia Pacific,South Korea,Clothing,Accessories,Small Business,3,21.34,64.02,28.95,35.07,54.78
ORD-09909,2024-12-19,2024,Q4,12,December,Europe,United Kingdom,Clothing,Jackets,Corporate,19,355.72,6758.68,4861.04,1897.64,28.08
ORD-09910,2023-03-08,2023,Q1,3,March,Asia Pacific,Japan,Furniture,Cabinets,Consumer,17,640.77,10893.09,5857.8,5035.29,46.22
ORD-09911,2024-09-03,2024,Q3,9,September,Europe,Germany,Clothing,Shirts,Consumer,2,115.54,231.08,126.71,104.37,45.17
ORD-09912,2022-10-24,2022,Q4,10,October,Latin America,Colombia,Clothing,Pants,Small Business,8,147.19,1177.52,768.01,409.51,34.78
ORD-09913,2023-09-01,2023,Q3,9,September,North America,Canada,Furniture,Chairs,Home Office,2,278.31,556.62,407.75,148.87,26.75
ORD-09914,2024-02-18,2024,Q1,2,February,Asia Pacific,India,Office Supplies,Binders,Small Business,13,7.88,102.44,59.64,42.8,41.78
ORD-09915,2023-02-24,2023,Q1,2,February,North America,United States,Office Supplies,Paper,Consumer,8,41.68,333.44,168.33,165.11,49.52
ORD-09916,2023-12-07,2023,Q4,12,December,Europe,Spain,Furniture,Desks,Small Business,18,535.66,9641.88,5056.43,4585.45,47.56
ORD-09917,2024-06-18,2024,Q2,6,June,Asia Pacific,Australia,Furniture,Desks,Home Office,12,993.01,11916.12,8341.54,3574.58,30.0
ORD-09918,2023-06-21,2023,Q2,6,June,Europe,Germany,Clothing,Jackets,Home Office,2,99.89,199.78,104.2,95.58,47.84
ORD-09919,2023-09-14,2023,Q3,9,September,Asia Pacific,Australia,Clothing,Shoes,Consumer,11,105.1,1156.1,692.62,463.48,40.09
ORD-09920,2023-02-21,2023,Q1,2,February,Asia Pacific,India,Office Supplies,Paper,Home Office,5,46.63,233.15,138.68,94.47,40.52
ORD-09921,2022-04-20,2022,Q2,4,April,Asia Pacific,South Korea,Office Supplies,Notebooks,Consumer,7,8.62,60.34,40.54,19.8,32.81
ORD-09922,2023-03-31,2023,Q1,3,March,Asia Pacific,Australia,Clothing,Jackets,Consumer,3,126.09,378.27,248.67,129.6,34.26
ORD-09923,2023-07-15,2023,Q3,7,July,Asia Pacific,India,Clothing,Shoes,Consumer,6,207.42,1244.52,729.41,515.11,41.39
ORD-09924,2023-12-21,2023,Q4,12,December,North America,United States,Electronics,Laptops,Consumer,18,974.36,17538.48,9653.09,7885.39,44.96
ORD-09925,2022-03-01,2022,Q1,3,March,Asia Pacific,Australia,Office Supplies,Organizers,Corporate,2,36.74,73.48,35.3,38.18,51.96
ORD-09926,2024-06-15,2024,Q2,6,June,North America,Mexico,Electronics,Audio,Small Business,16,314.46,5031.36,3098.9,1932.46,38.41
ORD-09927,2022-03-29,2022,Q1,3,March,Latin America,Colombia,Office Supplies,Binders,Corporate,9,14.38,129.42,82.99,46.43,35.88
ORD-09928,2023-05-04,2023,Q2,5,May,Latin America,Argentina,Furniture,Chairs,Consumer,19,247.11,4695.09,2165.81,2529.28,53.87
ORD-09929,2023-03-17,2023,Q1,3,March,Europe,Italy,Clothing,Shirts,Small Business,2,35.45,70.9,35.02,35.88,50.61
ORD-09930,2023-07-12,2023,Q3,7,July,Europe,Germany,Clothing,Accessories,Corporate,15,40.91,613.65,289.57,324.08,52.81
ORD-09931,2022-04-28,2022,Q2,4,April,Asia Pacific,Japan,Electronics,Audio,Corporate,6,209.36,1256.16,684.41,571.75,45.52
ORD-09932,2022-11-08,2022,Q4,11,November,North America,United States,Furniture,Chairs,Corporate,8,535.25,4282.0,2176.27,2105.73,49.18
ORD-09933,2023-08-09,2023,Q3,8,August,Latin America,Argentina,Furniture,Cabinets,Home Office,5,377.07,1885.35,1308.36,576.99,30.6
ORD-09934,2022-08-04,2022,Q3,8,August,Latin America,Colombia,Furniture,Shelving,Consumer,10,301.13,3011.3,2233.28,778.02,25.84
ORD-09935,2023-05-05,2023,Q2,5,May,Europe,France,Furniture,Cabinets,Small Business,2,512.01,1024.02,510.62,513.4,50.14
ORD-09936,2024-11-25,2024,Q4,11,November,North America,Mexico,Office Supplies,Binders,Consumer,11,7.73,85.03,59.15,25.88,30.44
ORD-09937,2023-10-02,2023,Q4,10,October,North America,Mexico,Office Supplies,Binders,Small Business,4,5.35,21.4,10.55,10.85,50.7
ORD-09938,2023-11-29,2023,Q4,11,November,Latin America,Chile,Clothing,Jackets,Consumer,4,207.49,829.96,527.67,302.29,36.42
ORD-09939,2022-09-15,2022,Q3,9,September,Asia Pacific,South Korea,Furniture,Lighting,Small Business,13,119.73,1556.49,1001.38,555.11,35.66
ORD-09940,2024-08-25,2024,Q3,8,August,Latin America,Argentina,Electronics,Accessories,Corporate,18,41.68,750.24,442.38,307.86,41.03
ORD-09941,2023-12-29,2023,Q4,12,December,Latin America,Argentina,Electronics,Audio,Corporate,20,98.21,1964.2,1333.94,630.26,32.09
ORD-09942,2022-06-02,2022,Q2,6,June,Europe,France,Clothing,Shirts,Small Business,19,35.73,678.87,485.87,193.0,28.43
ORD-09943,2023-08-04,2023,Q3,8,August,Latin America,Argentina,Furniture,Desks,Corporate,11,433.3,4766.3,2681.53,2084.77,43.74
ORD-09944,2023-05-21,2023,Q2,5,May,Latin America,Argentina,Furniture,Cabinets,Small Business,19,271.84,5164.96,3071.64,2093.32,40.53
ORD-09945,2024-03-16,2024,Q1,3,March,Europe,France,Electronics,Smartphones,Home Office,3,651.24,1953.72,1287.55,666.17,34.1
ORD-09946,2023-06-14,2023,Q2,6,June,Asia Pacific,South Korea,Clothing,Jackets,Home Office,18,284.87,5127.66,3519.91,1607.75,31.35
ORD-09947,2024-07-15,2024,Q3,7,July,North America,Mexico,Clothing,Jackets,Home Office,13,254.58,3309.54,1774.12,1535.42,46.39
ORD-09948,2024-11-11,2024,Q4,11,November,Asia Pacific,India,Office Supplies,Organizers,Corporate,1,39.71,39.71,23.91,15.8,39.79
ORD-09949,2022-04-21,2022,Q2,4,April,North America,Canada,Office Supplies,Paper,Small Business,10,7.65,76.5,39.04,37.46,48.97
ORD-09950,2023-12-28,2023,Q4,12,December,Latin America,Argentina,Clothing,Shoes,Consumer,18,138.17,2487.06,1790.52,696.54,28.01
ORD-09951,2023-11-28,2023,Q4,11,November,Asia Pacific,Japan,Office Supplies,Organizers,Home Office,15,16.91,253.65,162.81,90.84,35.81
ORD-09952,2022-11-22,2022,Q4,11,November,North America,Canada,Electronics,Tablets,Small Business,2,494.63,989.26,559.2,430.06,43.47
ORD-09953,2022-06-12,2022,Q2,6,June,Latin America,Chile,Clothing,Accessories,Consumer,20,44.79,895.8,525.5,370.3,41.34
ORD-09954,2023-03-27,2023,Q1,3,March,North America,Canada,Electronics,Smartphones,Home Office,16,1143.39,18294.24,12767.15,5527.09,30.21
ORD-09955,2024-02-03,2024,Q1,2,February,Latin America,Brazil,Office Supplies,Paper,Corporate,2,22.83,45.66,25.15,20.51,44.92
ORD-09956,2023-10-08,2023,Q4,10,October,Latin America,Argentina,Electronics,Smartphones,Home Office,4,1083.19,4332.76,2924.48,1408.28,32.5
ORD-09957,2022-02-25,2022,Q1,2,February,Asia Pacific,Australia,Clothing,Pants,Small Business,7,101.14,707.98,401.19,306.79,43.33
ORD-09958,2023-10-29,2023,Q4,10,October,Latin America,Brazil,Office Supplies,Pens,Small Business,5,13.64,68.2,44.65,23.55,34.53
ORD-09959,2024-01-28,2024,Q1,1,January,Asia Pacific,South Korea,Electronics,Audio,Consumer,4,404.22,1616.88,779.96,836.92,51.76
ORD-09960,2022-04-11,2022,Q2,4,April,Latin America,Argentina,Electronics,Laptops,Small Business,14,1264.74,17706.36,11488.13,6218.23,35.12
ORD-09961,2024-06-07,2024,Q2,6,June,North America,Canada,Clothing,Shoes,Corporate,9,166.1,1494.9,984.59,510.31,34.14
ORD-09962,2022-02-12,2022,Q1,2,February,Latin America,Brazil,Furniture,Lighting,Small Business,6,125.63,753.78,505.97,247.81,32.88
ORD-09963,2024-09-02,2024,Q3,9,September,North America,United States,Furniture,Desks,Small Business,12,412.69,4952.28,2452.33,2499.95,50.48
ORD-09964,2024-11-23,2024,Q4,11,November,North America,United States,Office Supplies,Binders,Small Business,10,6.37,63.7,38.59,25.11,39.42
ORD-09965,2022-10-20,2022,Q4,10,October,Asia Pacific,Australia,Electronics,Tablets,Consumer,9,462.82,4165.38,2129.01,2036.37,48.89
ORD-09966,2022-05-14,2022,Q2,5,May,Latin America,Argentina,Electronics,Laptops,Small Business,11,1951.77,21469.47,12774.67,8694.8,40.5
ORD-09967,2024-08-08,2024,Q3,8,August,Latin America,Brazil,Office Supplies,Paper,Home Office,16,16.4,262.4,128.52,133.88,51.02
ORD-09968,2023-06-27,2023,Q2,6,June,Europe,France,Electronics,Tablets,Small Business,14,842.0,11788.0,7203.92,4584.08,38.89
ORD-09969,2023-01-10,2023,Q1,1,January,Latin America,Argentina,Electronics,Accessories,Corporate,20,68.22,1364.4,978.08,386.32,28.31
ORD-09970,2022-03-06,2022,Q1,3,March,Latin America,Argentina,Office Supplies,Organizers,Home Office,14,34.13,477.82,291.8,186.02,38.93
ORD-09971,2022-01-08,2022,Q1,1,January,North America,Mexico,Clothing,Shoes,Corporate,15,136.37,2045.55,1408.95,636.6,31.12
ORD-09972,2022-11-16,2022,Q4,11,November,Latin America,Brazil,Office Supplies,Notebooks,Corporate,3,18.32,54.96,37.8,17.16,31.22
ORD-09973,2023-12-14,2023,Q4,12,December,North America,Canada,Furniture,Shelving,Home Office,18,173.03,3114.54,1808.73,1305.81,41.93
ORD-09974,2022-08-15,2022,Q3,8,August,North America,Canada,Clothing,Shirts,Small Business,5,43.67,218.35,110.27,108.08,49.5
ORD-09975,2023-07-30,2023,Q3,7,July,Europe,Italy,Electronics,Smartphones,Corporate,2,502.73,1005.46,601.39,404.07,40.19
ORD-09976,2024-01-02,2024,Q1,1,January,Latin America,Colombia,Furniture,Desks,Small Business,6,478.36,2870.16,1545.99,1324.17,46.14
ORD-09977,2023-04-02,2023,Q2,4,April,North America,Canada,Furniture,Desks,Corporate,2,1065.74,2131.48,1029.63,1101.85,51.69
ORD-09978,2024-09-27,2024,Q3,9,September,Latin America,Colombia,Electronics,Tablets,Home Office,2,741.45,1482.9,910.78,572.12,38.58
ORD-09979,2023-06-26,2023,Q2,6,June,North America,United States,Office Supplies,Organizers,Small Business,14,38.02,532.28,248.0,284.28,53.41
ORD-09980,2022-04-30,2022,Q2,4,April,North America,Canada,Clothing,Pants,Consumer,9,55.42,498.78,293.54,205.24,41.15
ORD-09981,2022-07-30,2022,Q3,7,July,Asia Pacific,Australia,Furniture,Chairs,Home Office,10,382.47,3824.7,2086.94,1737.76,45.44
ORD-09982,2023-11-14,2023,Q4,11,November,Europe,Germany,Electronics,Laptops,Consumer,16,2244.8,35916.8,22644.39,13272.41,36.95
ORD-09983,2022-12-11,2022,Q4,12,December,North America,Canada,Clothing,Shirts,Home Office,16,67.82,1085.12,724.94,360.18,33.19
ORD-09984,2022-10-30,2022,Q4,10,October,Latin America,Colombia,Furniture,Desks,Corporate,11,590.91,6500.01,3804.86,2695.15,41.46
ORD-09985,2022-11-09,2022,Q4,11,November,Asia Pacific,India,Electronics,Laptops,Corporate,17,2208.14,37538.38,22918.67,14619.71,38.95
ORD-09986,2023-06-18,2023,Q2,6,June,Asia Pacific,Australia,Clothing,Accessories,Corporate,8,45.04,360.32,190.5,169.82,47.13
ORD-09987,2023-01-04,2023,Q1,1,January,Latin America,Chile,Electronics,Accessories,Corporate,15,53.62,804.3,493.66,310.64,38.62
ORD-09988,2023-05-10,2023,Q2,5,May,Europe,France,Electronics,Accessories,Small Business,12,14.17,170.04,105.13,64.91,38.17
ORD-09989,2024-11-18,2024,Q4,11,November,Latin America,Colombia,Office Supplies,Organizers,Consumer,7,52.12,364.84,196.95,167.89,46.02
ORD-09990,2024-04-06,2024,Q2,4,April,Asia Pacific,Australia,Furniture,Lighting,Small Business,11,275.08,3025.88,2013.86,1012.02,33.45
ORD-09991,2024-04-07,2024,Q2,4,April,Latin America,Brazil,Electronics,Laptops,Corporate,11,1476.76,16244.36,10480.41,5763.95,35.48
